year,month,month_str,day,category,match,place
729.0,,,,birth, ولد في سنة تسع وعشرين وسبعمائة,
,,,,istaqara, الدرر وابنه صغير فرباه جسده المترجم ايضا في الدرر واستقرت خطابة بلده باسمه تبعا لسلفه فانها بيدهم منذ اربعمائة سنة,
12.0,3.0,ربيع الاول,,death, مات في ربيع الاول سنة اثنتي عشرة,
