year,month,month_str,day,category,match,place
803,,,,birth, ولد في سنة ثلاث وثمانمائة,
53,2.0,صفر,,death, واستمر على ذلك حتى مات في صفر سنة ثلاث وخمسين بالطاعون,الطاعون
