year,month,month_str,day,category,match,place
780,,,,birth, ولد تقريبا سنة ثمانين وسبعمائة بصليبة,صليبة
802,,,,ijaza, واجاز له في سنة اثنتين وثمانمائة,
62,1.0,محرم,,death, ومات في رجوعه من الحج بالعقبة في المحرم سنة اثنتين وستين,
