year,month,month_str,day,category,match,place
829,1.0,محرم,,birth, ولد في المحرم سنة تسع وعشرين وثمانمائة بالقاهرة,القاهرة
64,,,,, وتكسب بالشهادة وتميز فيها وعرف بمزيد الهمة والفتوة مع التقلل ومخالطة الناس وناب في القضاء في سنة اربع وستين,
84,,,,, وحج في سنة اربع وثمانين,
91,9.0,رمضان,,death, مات في ليلة الاربعاء حادي عشرى رمضان سنة احدى وتسعين بقرحة,قرحة
