year,month,month_str,day,category,match,place
94,,,,, زوجها ابن عمها الجمال ابو السعود لاخيه علي ابن عمها وكان المهم في سنة اربع وتسعين,
95,12.0,ذي الحجة,,death, وماتت في عصر سلخ ذي الحجة سنة خمس وتسعين بمكة,مكة
96,,,,, وصلى عليها ودفنت مستهل سنة ست وتسعين,
