year,month,month_str,day,category,match,place
,,,20.0,, عني بالعلم ثم لازم العبادة وتزهد وجاور بالحرمين ازيد من عشرين سنة,
20.0,1.0,محرم,,death, مات في مستهل المحرم سنة عشرين,
,,,20.0,, وسكن الحرمين نحو عشرين سنة,
