year,month,month_str,day,category,match,place
828,,,,birth, ولد سنة ثمان وعشرين وثمانمائة باسيوط,اسيوط
92,6.0,جمادى الثانية,,istaqara, والالتفات للفقير والاحسان اليه وحج مرارا واستقر في خدمة الشيخونية بعد الشحنة وكثرت جهاته وتزايدت وجاهته فلما كان في جمادى الثانية سنة اثنتين وتسعين,
