year,month,month_str,day,category,match,place
770,,,,birth, موسى بن ابراهيم بن حصن بمهملتين ونون بن خضر الدولة القرشي البلفيائي ثم الغزي الشافعي ويعرف بالكتاني بالمثناة ولد سنة سبعين وسبعمائة بقرية,قرية
42,End of,اخر,,, وحج باخرة من القاهرة في سنة اثنتين واربعين,
49,10,شوال,17.0,death, مات بالقاهرة في يوم السبت سابع عشر شوال سنة تسع واربعين بعد,عد
6,9,رمضان,,, ان اختلط من قبيل رمضان سنة ست,
