year,month,month_str,day,category,match,place
98,,,,laqiya, شاب تاجر يشتغل بالعربية والصرف لقيني بمكة وقرا علي اربعي النووي وسمع لي غيرها واجزت له وكذا لقيني في سنة ثمان وتسعين بها,ها
