year,month,month_str,day,category,match,place
854.0,6.0,جمادى الاخرة,,birth, ولد في جمادى الاخرة سنة اربع وخمسين وثمانمائة بمكة,مكة
,,,,, وحضر دروس ابيه ثم اخيه وقدم القاهرة صحبة الامين الاقصرائي في سنة,
97.0,,,,, وقد توجه للقاهرة بحرا في سنة سبع وتسعين,
98.0,,,,, ورجع مع موسم سنة ثمان وتسعين,
