year,month,month_str,day,category,match,place
842,11.0,ذي القعدة,15.0,birth, ولد في يوم السبت خامس عشري ذي القعدة سنة اثنتين واربعين وثمانمائة بشيراز,شيراز
83,9.0,رمضان,,ijaza, الفرات وكذا اجاز له وهو في السنة الاولى باستدعاء الفتحي زينب ابنة اليافعي وقدم القاهرة من بلاده في اواخر رمضان سنة ثلاث وثمانين بعد,عد
94,,,,, الثلاثة الى بلاده ففرقت كتبه كلها ودام هناك الى ان رجع لمكة بعد سنين ومعه اكبر الولدين في موسم سنة اربع وتسعين,
