year,month,month_str,day,category,match,place
782,,,,birth, ولد سنة اثنتين وثمانين وسبعمائة,
48,3.0,ربيع الاول,,death, مات بدمشق في سلخ صفر او اول ربيع الاول سنة ثمان واربعين,
