year,month,month_str,day,category,match,place
839,3,ربيع الاول,,birth, ولد في ربيع الاول سنة تسع وثلاثين وثمانمائة,
92,1,محرم,18.0,death, مات بدمياط بالانحدار في يوم الخميس ثامن عشر المحرم سنة اثنتين وتسعين,
