year,month,month_str,day,category,match,place
42,12.0,ذي الحجة,,infasala, وولي قضاء حلب ثم انفصل عنه واقام بدمشق مدة وكذا ولي قضاءها بعد محي الدين يحيى المغربي في ذي الحجة سنة اثنتين واربعين,
56,,,,, ورايته كتب وهو فيها على بعض الاستدعاات المؤرخة سنة ست وخمسين,
57,3.0,ربيع الاول,,death, ومات بها في ربيع الاول سنة سبع وخمسين,
