year,month,month_str,day,category,match,place
68,7,رجب,10,death, عبادة وطاهر وغيرهما وينزل في الخانقاه الجمالية وغيرها وحج وجاور واقتصر على التكسب مع العبادة والتلاوة حتى مات في عشر رجب سنة ثمان وستين,
