year,month,month_str,day,category,match,place
772,,,,birth, ولد سنة اثنتين وسبعين وسبعمائة,
36,,,,, حج في سنة ست وثلاثين,
2,2.0,صفر,,death, مات في صفر سنة اثنتين,
