year,month,month_str,day,category,match,place
792,,,,birth, ولد سنة اثنتين وتسعين وسبعمائة,
27,,,,death, ولي امامة الواثقية بزبيد ونظر المؤيدية بتعز ومات سنة سبع وعشرين,
