"year","month","month_str","day","category","match","place","Truth"
,,,,"qabila"," ماتت قبل اكمال سنة",,FALSE
71,11,"ذي القعدة",9,," في يوم الجمعة تاسع ذي القعدة سنة احدى وسبعين بمكة","مكة",TRUE
