year,month,month_str,day,category,match,place
779,9.0,رمضان,,birth, ولد في رمضان سنة تسع وسبعين وسبعمائة بمكة,مكة
27,,,,, وكان لطيف المحاضرة والمحادثة لا تمل مجالسته وولى سدانة الكعبة بعد قريبه محمد بن علي بن ابي راجح سنة سبع وعشرين,
30,,,,, فحمدت سيرته ثم قضاء مكة ونظر الحرم في وسط سنة ثلاثين,
22,,,,, واورد من نظمه قوله في الجلال البلقيني لما اعيد بعد الهروي في سنة اثنتين وعشرين,
78,,,,birth, وذكره التقي بن قاضي شهبة في طبقاته ووصفه بالقاضي العالم وخالف في مولده فارخه سنة ثمان وسبعين,
34,,,,, وكان مشكور السيرة صحبته في مجاورتي سنة اربع وثلاثين,
37,3.0,ربيع,,, في ليلة الجمعة ثامن عشري ربيع الاول على المعتمد ومن قال ربيع الاخر كابن شهبة والمقريزي ومن تبعهما فوهم سنة سبع وثلاثين,
