year,month,month_str,day,category,match,place
782,,,,birth, ولد تقريبا في سنة اثنتين وثمانين وسبعمائة,
85,,,,birth, فيما ذكره لي مع سرد نسبه الذي سقته في الوفيات وغيرها الى ابي بكر الصديق وقيل ان مولده بعد سنة خمس وثمانين بالقاهرة,القاهرة
51,10.0,شوال,,death, مات في عصر يوم الاثنين ثالث عشرى شوال سنة احدى وخمسين,
