year,month,month_str,day,category,match,place
19.0,11.0,ذي القعدة,10.0,death, مات في عشري ذي القعدة سنة تسع عشرة,
,,,30.0,, ثم المكي كان يؤدب الاولاد بدمشق وكان خيرا كثير التلاوة ثم انه توجه الى مكة وجاور بها نحوا من ثلاثين سنة,
,,,30.0,, العباس كان يؤدب الابناء بدمشق بالسنجارية ثم بالكلاسة خيرا كثير التلاوة ثم تركه وتوجه لمكة فجاور بها نحوا من ثلاثين سنة,
21.0,,,,death, مات سنة احدى وعشرين,
21.0,9.0,رمضان,,samia, ترجم احمد بن عبد الله بن احمد البريقي شهاب الدين الشيخ الامام الصالح العابد سمع كثيرا وتوفي كبيرا في رمضان سنة احدى وعشرين,
