year,month,month_str,day,category,match,place
812,,,,birth, ولد في سنة اثنتي عشرة وثمانمائة بالقاهرة,القاهرة
24,,,,, ونشا تحت كنف ابيه فحفظ القران وصلى به في سنة اربع وعشرين,
44,9.0,رمضان,,death, في مباشرتها وحظي عند نائبنا تغري برمش ثم صرف عنها وعاد الى القاهرة على التوقيع فلما مات ابوه في رمضان سنة اربع واربعين,
63,10.0,شوال,,death, السر وغيرها من وظائفه فاحسن التصرف وصار هو القائم باعباء الديوان مع مزيد حشمته ورياسته الى ان مات في شوال سنة ثلاث وستين,
