year,month,month_str,day,category,match,place
38,,,,death, تزوجها على بن كبيش فاولدها بنتا ومات عنها في سنة ثمان وثلاثين,
60,1.0,محرم,,death, وماتت في المحرم سنة ستين بمكة,مكة
