year,month,month_str,day,category,match,place
771,,,,birth, ولد سنة احدى وسبعين وسبعمائة,
18,,,,death, ومات بزبيد في حدود سنة ثمان عشرة,
840,,,,birth, ولد سنة اربعين وثمانمائة,
94,,,,, عنه ابن اخيه المشار اليه كما اسلفته فيه وانه عاونه في كتابة قطعة من شرحي للالفية حين اخذه عني في سنة اربع وتسعين,
