year,month,month_str,day,category,match,place
,,,,birth, ولد سنة بضع,ضع
1.0,4.0,ربيع الثاني,,death, مات في ربيع الثاني سنة احدى,
27.0,,,,death, ومات سنة سبع وعشرين,
17.0,,,,, وتبعه المقريري في عقوده وارخه سنة سبع عشرة,
