year,month,month_str,day,category,match,place
768,,,,birth, ولد سنة ثمان وستين وسبعمائة,
784,,,,qaraa, ثم انتقل به ابوه الى القاهرة فقرا بها القران واشتغل في النحو على الغماري وغيره ثم سافر الى حلب سنة اربع وثمانين وسبعمائة,
842,,,,, وحج سنة اثنتين واربعين وثمانمائة,
850,4.0,ربيع الثاني,,birth, ويعرف كابيه بابن الاهدل ولد في ربيع الثاني سنة خمسين وثمانمائة بابيات,ابيات
68,,,,, ثم دخل زبيد في سنة ثمان وستين,
72,,,,, فاشتغل بها في الفقه على عمر الفتي وغيره وفي الادب على الدين الشرجي ثم حج سنة اثنتين وسبعين,
99,,,,, ووردت على كتبه في سنة تسع وتسعين,
