year,month,month_str,day,category,match,place
,,,,birth, ولد في سنة,
763.0,6.0,جمادى الاخر,7.0,, نيف واربعين او نحوها وبويع بالخلافة بعهد من ابيه له في سابع جمادى الاخر سنة ثلاث وستين وسبعمائة,
79.0,2.0,صفر,3.0,, فاستمر الى ثالث صفر سنة تسع وسبعين,
85.0,,,,, ودام الى سنة خمس وثمانين,
91.0,2.0,صفر,,death, بن ابراهيم ولقب بالوثق ثم مات عمر فقرر اخاه زكريا ولقب المستعصم واستمر المتوكل محبوسا الى ان اطلقه في صفر سنة احدى وتسعين,
8.0,8.0,شعبان,,death, ان مات الظاهر فقلد السلطنة لولده الناصر فرج مات الخليفة في ايامه وذلك في يوم الثلاثاء ثامن رجب وقيل في شعبان سنة ثمان,
