year,month,month_str,day,category,match,place
38,,,,death, مات في توجهه للقاهرة تائها برابغ سنة ثمان وثلاثين,
42,4.0,ربيع الاخر,,death, مات بمكة في ربيع الاخر سنة اثنتين واربعين,
