year,month,month_str,day,category,match,place
37,,,,death, مات سنة سبع وثلاثين,
9,,,,death, واستقر بعده في قضاء تعز اخوه ابو بكر فلم يلبث ان مات في سنة تسع بالطاعون,الطاعون
