year,month,month_str,day,category,match,place
807,2.0,صفر,2.0,birth, ولد في ثاني صفر سنة سبع وثمانمائة بدهروط,دهروط
63,10.0,شوال,14.0,, واستقل بقضاء اسكندرية في رابع عشر شوال سنة ثلاث وستين,
75,,,,, ثم اعرض عن القضاء في سنة خمس وسبعين بسبب,سبب
91,4.0,ربيع الثاني,,death, ولم يزل على انقطاعه للعلم حتى مات في يوم الخميس منتصف ربيع الثاني سنة احدى وتسعين,
91,11.0,ذي القعدة,,death, مات بالمدينة في ذي القعدة سنة احدى وتسعين,
