year,month,month_str,day,category,match,place
97,6,جمادى الثانية,,death, مات ايضا في الطاعون في جمادى الثانية سنة سبع وتسعين,
79,1,محرم,,death, مات في المحرم سنة تسع وسبعين بمكة,مكة
