year,month,month_str,day,category,match,place
775,,,,birth, ولدت سنة خمس وسبعين وسبعمائة,
27,3.0,ربيع الاول,,death, واجاز لها المحب الصامت ومحمد بن احمد بن عبد الرحمن بن خطيب المزة وابو الهول الجرزي واخرون وماتت في ربيع الاول سنة سبع وعشرين بمكة,مكة
87,,,,, وكان ابن عمها المحب النويري تزوجها بمكة في سنة سبع وثمانين,
801,,,,death, وولدت له اولادا ومات فخلفه عليها والد التقي الفاسي في سنة احدى وثمانمائة,
