year,month,month_str,day,category,match,place
87,3,ربيع الاول,,death, ومات في منتصف ربيع الاول سنة سبع وثمانين,
86,End of,اخر,,death, امر صدقاته منتظما بعض انتظام وماتت امها في حياته وتزوج حظية الظاهر جقمق وماتت بعد اخراجه من القاهرة في سنة ست وثمانين,
