year,month,month_str,day,category,match,place
78,1.0,محرم,,death, ماتت وقد جاوزت الثمانين في ليلة الجمعة مستهل المحرم سنة ثمان وسبعين,
25,,,,birth, في حياة ابيه وعزه بحيث كان الجمال الاستادار هو القائم بمهم العرس واقامت تحته مدة وولدت منه في اول سنة خمس وعشرين بعد,عد
33,,,,birth, وكانت قد اثكلت ولدها المعروفة به في طاعون سنة ثلاث وثلاثين,
