year,month,month_str,day,category,match,place
790,,,,birth, ولد في حدود سنة تسعين وسبعمائة,
49,,,,, قيه ابن ابي عذيبة بحلب في سنة تسع واربعين,
783,3.0,ربيع,,birth, ولد في احد الربيعين سنة ثلاث وثمانين وسبعمائة,
