year,month,month_str,day,category,match,place
30,,,,death, مات سنة ثلاثين,
809,,,,birth, ولد سنة تسع وثمانمائة بالمنزلة,المنزلة
71,12.0,ذي الحجة,,death, مات في ذي الحجة سنة احدى وسبعين بدمياط,دمياط
