year,month,month_str,day,category,match,place
46,2,صفر,,death, مات في صفر سنة ست واربعين بوادي,وادي
55,1,محرم,5.0,, وولاه في يوم الاثنين خامس المحرم سنة خمس وخمسين,
59,6,جمادى الاخرة,,, الى ان كانت ثورة المماليك الظاهرية على السلطان في سلخ جمادى الاخرة سنة تسع وخمسين,
62,10,شوال,17.0,death, في ثالث رجب منها ولقب بالمستنجد وارسل بهذا الى اسكندرية فاقام بها محبوسا ثم مطلقا الى ان مات في سابع عشر شوال سنة اثنتين وستين بعد,عد
