year,month,month_str,day,category,match,place
24.0,2.0,صفر,10.0,death, ثم تعطل ومرض سنين حتى مات في يوم الخميس عاشر صفر سنة اربع وعشرين,
,,,,, عن ثلاث وسبعين سنة,
764.0,,,,birth, ولد كما بخطه في سنة اربع وستين وسبعمائة,
70.0,,,,laqiya, لقيه ابن الاسيوطي قريب سنة سبعين,
73.0,5.0,جمادى الاولى,,death, مات في جمادى الاولى سنة ثلاث وسبعين,
796.0,,,,birth, ولد سنة ست وتسعين وسبعمائة,
,,,,qaraa, الهادي والجمال بن الشرائحي والطبقة وقرا بعد على الشهاب بن المحمرة وكذا اخذ عن شيخنا حين قدم عليهم في سنة,
56.0,9.0,رمضان,,death, مات في رمضان سنة ست وخمسين,
