year,month,month_str,day,category,match,place
48,12.0,ذي الحجة,,birth, ولد في ذي الحجة سنة ثمان واربعين,
795,,,,, وابتنى بزبيد مدرسة في سنة خمس وتسعين وسبعمائة,
3,,,,death, سيد القضاة المعتمدين خاص خواص السلاطين لسان البلاغة ومعدن الفصاحة اوحد الاعلام جمال الاسلام شرف العلماء العاملين مات في سنة ثلاث,
3,3.0,ربيع الاول,,death, وذكره المقريزي في عقوده باختصار وانه مات في ربيع الاول سنة ثلاث,
