year,month,month_str,day,category,match,place
793,3,ربيع الاول,14.0,birth, ولد في ليلة رابع عشر ربيع الاول سنة ثلاث وتسعين وسبعمائة بمكة,مكة
53,11,ذي القعدة,11.0,death, ومات وهو قاض في اخر ليلة السبت حادي عشر ذي القعدة سنة ثلاث وخمسين بمكة,مكة
53,3,ربيع الاول,,death, عن ابيه ثم استقل بنصف الامامة ثم عزل عنها ثم اعيد حتى مات في صبيحة يوم الجمعة ثالث عشرى ربيع الاول سنة ثلاث وخمسين,
