year,month,month_str,day,category,match,place
828.0,,,,birth, ولد سنة ثمان وعشرين وثمانمائة بمصر,مصر
79.0,,,,, وحج في سنة تسع وسبعين,
,,,,, مقصودة لكثير من الصالحين والفضلاء سيما مع مزيد ادبه وتودده ورفده ومدده وذكائه وتواضعه في انتهائه وابتدائه وفي كل سنة,
98.0,1.0,محرم,3.0,birth, مات بعد ان اثكل في الطاعون ولدا له كان مغتبطا به في ليلة الخميس ثالث المحرم سنة ثمان وتسعين,
