year,month,month_str,day,category,match,place
788,,,,birth, ولد سنة ثمان وثمانين وسبعمائة,
818,,,,, وحضر دروس الولي العراقي واملاءه واثبت اسمه في بعضها سنة ثمان عشرة وثمانمائة,
35,6.0,جمادى الاخرة,4.0,death, انه فاق في العربية وغيرها وكان يجيد لعب الشطرنج وانصلح باخره وسكن دمشق فمات بها في ضحوة يوم الخميس رابع جمادى الاخرة سنة خمس وثلاثين بالاسهال,الاسهال
97,,,,birth, وارخ بعضهم مولده سنة سبع وتسعين,
