year,month,month_str,day,category,match,place
88,6,جمادى الثانية,,death, محمد بن الزين ابي بكر بن محمد بن محمد بن مزهر سبط لاشين امير مجلس مات في جمادى الثانية سنة ثمان وثمانين,
80,6,جمادى الثانية,,death, عن ستين فاكثروا وتاسفوا عليه وابن للبدر بن كميل مات في جمادى الثانية سنة ثمانين,
