year,month,month_str,day,category,match,place
831,12,ذي الحجة,,birth, ولدت في ذي الحجة سنة احدى وثلاثين وثمانمائة بمكة,مكة
71,11,ذي القعدة,,birth, الغنى بن حسن الغزولى فولدت له ست التجار وغيرها ودخلت معه سواكن وعادت معه فقدرت وفاتها في البحر في ذي القعدة سنة احدى وسبعين,
