year,month,month_str,day,category,match,place
762.0,,,,birth, ولد سنة اثنتين وستين وسبعمائة بمكة,مكة
27.0,5.0,جمادى الاولى,,death, مات في جمادى الاولى سنة سبع وعشرين بمكة,مكة
,,,,death, ومات بعدها بايام في سنة,
