year,month,month_str,day,category,match,place
754,,,,birth, ولد سنة اربع وخمسين وسبعمائة,
61,,,,, واما في رفع الاصر فقال في سنة احدى وستين,
94,,,,, وولي قضاء العسكر ببلده وكذا ناب في الحكم فيها عن ابيه ثم استقل به في سنة اربع وتسعين,
3,10.0,شوال,,, ثم خلص مع بقية القضاة بعد رجوع اللنك فقدمها في شوال سنة ثلاث,
805,7.0,رجب,,istaqara, وحضر مجلس الامين الطرابلسي قاضيها ثم سعى حتى استقر عوضه في القضاء في رجب سنة خمس وثمانمائة,
8,,,,birth, اصابه مع وجود ولد له فاضل اسمه محمودا كان ناب عن ابيه فيها مدة فما نهض لمدافعته وذلك في سنة ثمان,
60,,,,birth, مولده في سنة ستين,
11,6.0,جمادى الاخرة,13.0,death, مات في يوم السبت ثالث عشر جمادى الاخرة سنة احدى عشرة بعد,عد
