year,month,month_str,day,category,match,place
60,,,,birth, ولد سنة ستين,
34,10.0,شوال,,death, مات في شوال سنة اربع وثلاثين,
738,,,,birth, ولد سنة ثمان وثلاثين وسبعمائة بغزة,غزة
26,,,,death, مات في يوم الاربعاء تاسع عشر بيع الاول سنة ست وعشرين,
74,,,,, بالنظم فلم يجد وكان يتمرن فيه بمن هو قريب منه من العوام ونحوهم ورايته فيمن قرض مجموع البدري في سنة اربع وسبعين,
