year,month,month_str,day,category,match,place
773,,,,birth, اليماني الشافعي والد احمد الماضي ويعرف كسلفه بابن مطير من بيت كبير باليمن فابوه وجده وابوه من الثامنة ولد سنة ثلاث وسبعين وسبعمائة,
44,3.0,ربيع الاول,,death, ان تنقلب فدعمتها برجلي حتى اعتدلت وانه ضبط التاريخ فلما جاء اخوه اخبره بذلك في ذاك الوقت مات في ربيع الاول سنة اربع واربعين ببلده,بلده
4,,,,birth, بيت حسين وعينه الاهدل بيوم السبت منتصفه ولكنه تردد في مولده بين سنة اربع,
38,,,,, القطر والى فتواه يسكنون وبفعله يقتدون اخبرني الصنو حافظ الدين عبد المجيد بن علي الناشري انه اجتمع به في سنة ثمان وثلاثين,
