year,month,month_str,day,category,match,place
755,,,,birth, ولد في سنة خمس وخمسين وسبعمائة,
30,,,,, وحج غير مرة وزار المدينة وبيت المقدس وقدمه في فتنة عبد المؤمن الواعظ وقام فيها قياما عظيما وذلك بعد سنة ثلاثين,
42,12.0,ذي الحجة,14.0,death, مات بالقاهرة في ليلة الخميس رابع عشر ذي الحجة سنة اثنتين واربعين,
65,,,,birth, وهو في عقود المقريزي وارخ مولده سنة خمس وستين,
