year,month,month_str,day,category,match,place
60,,,,birth, ولد سنة ستين,
14,,,,death, تزوج ابنة شيخه الشرف وماتت معه فورث منها مالا ثم بذل حتى ناب في الحكم بل ولي قضاء الكرك سنة اربع عشرة,
16,3.0,ربيع الاول,,death, مات بدمشق في ربيع الاول سنة ست عشرة,
