year,month,month_str,day,category,match,place
743,,,,birth, انه ولد سنة ثلاث واربعين وسبعمائة,
6,5.0,جمادى الاولى,,death, مات في جمادى الاولى سنة ست,
74,2.0,صفر,14.0,death, مات بدمشق في رابع عشري صفر سنة اربع وسبعين,
42,12.0,ذي الحجة,,death, مات بمكة في ذي الحجة سنة اثنتين واربعين,
48,9.0,رمضان,,death, مات مقتولا بالينبوع في رمضان سنة ثمان واربعين,
