year,month,month_str,day,category,match,place
,,,,birth, عن الحافظ ابي بكر بن المحب بالاجازة وعن ابي محمد بن عساكر بالاجازة العامة لانه كان يذكر ان مولده سنة بضع,ضع
88.0,,,,, عشرة ووقفت على استدعاء بخط النجم المرجاني مؤرخ سنة ثمان وثمانين,
722.0,,,,birth, قال في الانباء انه ولد سنة اثنتين وعشرين وسبعمائة,
22.0,8.0,شعبان,,birth, واطنب في الثناء عليه وكذا بالغ في تعظيمه ابو الحسن الخزرجي في تاريخه وكناه ابا الفداء وارخ مولده بشعبان سنة اثنتين وعشرين,
6.0,7.0,رجب,,death, مات في نصف رجب سنة ست,
,,,,, وله بضع وثمانون سنة,
