year,month,month_str,day,category,match,place
86,,,,, ابو الحسن الحسيني الجرجاني الحنفي عالم الشرق ويعرف بالسيد الشريف وقال لي ابن سبطه حين اخذه عني بمكة في سنة ست وثمانين,
16,4.0,ربيع الاخر,6.0,death, مات كما قال العفيف الجرهي وابو الفتوح الطاوسي في يوم الاربعاء سادس ربيع الاخر سنة ست عشرة بشيراز,شيراز
14,,,,, وارخه العيني ومن تبعه في سنة اربع عشرة,
38,,,,death, ومات ولم يبلغ الاربعين في سنة ثمان وثلاثين,
