year,month,month_str,day,category,match,place
64,,,,, قدمت من حلب سنة اربع وستين,
4,10.0,شوال,,death, ولم يلبث ان مات في شوال سنة اربع,
29,1.0,محرم,13.0,death, مات بطرابلس في ثالث عشر المحرم سنة تسع وعشرين,
