year,month,month_str,day,category,match,place
798,,,,birth, ولد في احد الجمادين سنة ثمان وتسعين وسبعمائة بمكة,مكة
1,,,,death, ومات ابوه وهو صغير في سنة احدى,
43,End of,اخر,,istaqara, اليمن مرارا الى ان اثرى وكثر ماله واستقر في نظر رباط السدرة ورباط كلالة والميضاة المنسوبة لبركة في اواخر سنة ثلاث واربعين,
54,,,,, فعمر ذلك عمارة متقنة وبذل فيها جملة من ماله قرضا ثم ولي التكلم في الجشيشة الجمالية بمكة في اثناء سنة اربع وخمسين,
66,5,جمادى الاولى,17.0,death, مات في مغرب ليلة الاحد سابع عشري جمادى الاولى سنة ست وستين,
