year,month,month_str,day,category,match,place
812,,,,birth, ولد سنة اثنتي عشرة وثمانمائة بالمحلة,المحلة
37,,,,laqiya, وتولع بالشعر فحفظ منه الكثير بل نظم مع كونه عاميا لكن مطبوعا ولقيه ابن فهد والبقاعي وكتبا عنه في سنة سبع وثلاثين,
808,,,,birth, ولد سنة ثمان وثمانمائة ببعلك,بعلك
