year,month,month_str,day,category,match,place
726.0,,,,birth, ولدت ظنا سنة ست وعشرين وسبعمائة,
15.0,2.0,صفر,,death, وماتت في صفر سنة خمس عشرة,
,,,,, عن تسعين سنة,
,,,,death, وذكرها شيخنا في انبائه بحذف اسم ابيها فقال رقية ابنة عبد السلام وانها ماتت عن سبع وثمانين سنة,
