year,month,month_str,day,category,match,place
760,,,,birth, ولد بعد سنة ستين وسبعمائة,
789,,,,death, تقريبا بقلعة دمشق ونشا في كفالة ابيه وكان مجمعا على علمه وولايته مات سنة تسع وثمانين وسبعمائة,
811,12.0,ذي الحجة,,, الهدى وعقيدة اهل التقى في اصول الفقه وتحفة المتهجد وغنية المتعبد صنفه بمكة وقرئ عليه فيها بالمسجد الحرام اول ذي الحجة سنة احدى عشرة وثمانمائة,
33,4.0,ربيع الاخر,,death, مات بدمشق في ربيع الاخر سنة ثلاث وثلاثين,
