year,month,month_str,day,category,match,place
40,9,رمضان,,death, السرور محمد بن عبد الرحمن بن ابي الخير محمد بن ابي عبد الله الحسنى الفاسي المكي مات ابوها في رمضان سنة اربعين,
80,4,ربيع الثاني,,death, وماتت في ربيع الثاني سنة ثمانين بمكة,مكة
