year,month,month_str,day,category,match,place
818,,,,birth, ولد في اول سنة ثمان عشرة وثمانمائة بمكة,مكة
39,10.0,شوال,,death, مات في شوال سنة تسع وثلاثين بمكة,مكة
791,11.0,ذي القعدة,,birth, ولد في ذي القعدة سنة احدى وتسعين وسبعمائة بمكة,مكة
46,6.0,جمادى الاخرة,,death, مات في جمادى الاخرة سنة ست واربعين بمكة,مكة
