year,month,month_str,day,category,match,place
775,10.0,شوال,,death, تلقاه عن ابيه اما المجد شاكر بن غبريل صاحب المدرسة بالقرب من جامع الحاكم فمن القرن الثامن مات في شوال سنة خمس وسبعين وسبعمائة,
799,,,,death, كما ان نصر الله المشار اليه منه ايضا مات في سنة تسع وتسعين وسبعمائة,
