year,month,month_str,day,category,match,place
14,,,,birth, ولد بالقاهرة في سنة اربع عشرة,
33,,,,death, بالقاهرة الى ان ملك المؤيد شيخ فارسله هو واخوه محمد الى اسكندرية فحبسا بها فاما محمد فمات بالطاعون في سنة ثلاث وثلاثين,
52,,,,, وذلك في سنة اثنتين وخمسين,
55,,,,, وصار يركب في المدينة خاصة ثم اذن له في سنة خمس وخمسين,
58,5.0,جمادى الاولى,,death, تربة ابيه الناصر فرج بالصحراء وتوجه منها امتثالا للامر الى ثغر دمياط في يومه فاقام به حتى مات في جمادى الاولى سنة ثمان وخمسين,
