year,month,month_str,day,category,match,place
841,7.0,رجب,13.0,birth, ولد في ثالث عشر رجب سنة احدى واربعين وثمانمائة بمكة,مكة
51,,,,birth, والعربية وغيرها من الفنون وقرا على التقي بن فهد وولده ودخل القاهرة غير مرة وزعم انه اقام بها من سنة احدى وخمسين,
94,,,,, وادبه ابن ابي اليمن واغلظ عليه في سنة اربع وتسعين,
98,1.0,محرم,,, وتجاذب في محرم سنة ثمان وتسعين,
