year,month,month_str,day,category,match,place
799,3,ربيع الاول,12.0,birth, ولد في ليلة ثاني عشر ربيع الاول سنة تسع وتسعين وسبعمائة بالمدينة,المدينة
23,,,,qaraa, قرا البخاري وغيره على ابيه وحسن الدرعي وفتح الدين النحريري وخلف المالكي وغيرهم كابن الجزري فانه قرا عليه في سنة ثلاث وعشرين بالمدينة,المدينة
5,End of,اخر,,ijaza, جميع البخاري على الزين المراغي في اخرين من المدنيين والقادمين اليها كالجمال بن ظهيرة والمجد اللغوي واجاز له في سنة خمس,
44,,,,death, وناب في القضاء والخطابة والامامة ببلده طيبة عن ابيه ثم استقل بذلك بعد موته واستمر الى اثناء سنة اربع واربعين,
60,5,جمادى الاولى,14.0,death, ومات بها في ليلة الجمعة رابع عشري جمادى الاولى سنة ستين,
